,클러스터,연도_분기,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균기온(℃),강수량(mm),공휴일 수,Unnamed: 0,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
2750,237,20191,41925,5879,12,0,23438,64244,130167,292435,406074,296592,242353,227982,247364,257413,261008,281703,302862,326427,375778,358312,261212,231760,205132,141892,2.4,50.6,5,230,2580996188,165452,1854468716,726527472,404721789,341752390,313273263,336239024,458482250,398101122,328426350,3347043,298461261,500159170,748454919,863049383,167524412,899571428,1681424760,4659383,87523250,322341803,824712900,728498569,613260283,121309,44143,26200,21152,22544,23934,27479,26194,17949,177,22515,34884,46884,48496,12496,61018,104434,914,9028,23050,41553,44297,46610
2751,237,20192,43677,6357,22,0,26407,73759,151153,357021,444020,315499,253905,238995,251401,259581,264276,294661,333146,344004,390828,369601,275497,246353,219627,149630,18,159.1,4,482,3746717179,238021,2716404812,1030312367,568412079,558764814,516189281,496825217,576213421,563520778,466791589,3200013,403900062,698600742,923976229,1420587977,296452156,1265761041,2480419377,7431749,128457833,459018936,1195671578,1016829203,938771120,176402,61619,36980,33784,34862,32922,37854,35127,26492,205,31398,46755,59321,78304,22038,89287,148686,1499,13321,33972,60074,63482,65626
2752,237,20193,40965,5700,0,0,27775,69634,144713,328597,430937,306819,256498,245450,263146,268799,266196,295904,327889,347144,387292,366316,269631,235923,210227,142856,25.23333333,524.7,4,734,3855316334,235558,2817862379,1037453955,629300881,576688934,541427526,494927563,575517475,557310476,480143479,1881376,368820921,760460006,989312469,1428060641,306780921,1391311241,2453554779,6910982,144558589,430766681,1192320365,1154665033,915644370,173876,61682,40143,34971,32420,33051,33291,33537,28145,165,27872,48342,54337,81337,23505,92191,143210,1504,14087,31214,59139,67208,62249
2753,237,20194,42551,6097,66,0,28802,67260,140759,331180,449286,312483,252737,242268,256158,264025,270928,299465,339503,355152,395609,356010,265029,233172,211445,144595,8.466666667,156.9,3,986,4020953578,238918,2925895500,1095058078,623341366,628129014,545798032,539077680,589549408,619569806,475488272,1476658,392134465,891458728,1170867784,1297379935,267636008,1523687112,2497266466,17618329,145354203,476929072,1248543422,1174596773,957911779,178893,60025,38901,38164,31139,34354,36335,34771,25254,54,28747,53285,65016,73590,18226,96329,142589,2455,13853,33749,62538,64597,61726
2754,237,20231,32113,3329,2,0,27322,62261,131732,294030,380446,274092,226531,221037,236098,245842,248387,267213,300314,325087,360265,322163,232372,194435,176579,114786,3.533333333,59.4,6,1238,5930314267,266296,4642457047,1287857220,1025476107,891602440,894246119,893891818,937240563,815595580,472261640,0,987863410,1307162102,1791246610,1631513154,212528991,2628044913,3299837106,7553044,159520123,672840214,1743773524,1598765636,1745429477,205034,61262,44272,38257,38105,39798,44602,37928,23334,0,40860,61510,80527,71224,12175,113613,152655,1256,11355,31957,54561,68500,98639
2755,237,20232,33931,3712,0,0,28310,67470,147191,336348,412865,294028,241035,237459,252213,258622,261482,290109,329957,337524,366137,330087,242266,209084,186257,119932,18.9,448.1,4,1490,6742305577,305890,5339045745,1403259832,1152542102,1026180604,943210308,1156379247,1060733484,839810855,563448977,7176072,1181666846,1388874218,1956273814,1862214532,346100095,2915318325,3820366142,10318401,164120252,807893322,2109478220,1781474531,1862399740,235454,70436,54547,44612,42524,47048,46723,41588,28848,48,52533,67200,84774,86124,15211,131499,174243,1206,13206,37059,68272,78859,107142
2756,237,20233,32035,3302,0,0,26107,65866,147446,309193,401966,293170,248646,248704,259613,263709,264409,292521,328610,338259,371889,325448,236342,201442,178010,113488,25.86666667,892.5,4,1743,6683991399,297053,5157667898,1526323501,1257147960,891974174,1020466959,952882662,1035196143,954307465,572016036,8926415,1204007623,1523375769,1761732303,1892813612,293135677,2735775452,3924864240,8584738,186890123,750906918,2058119974,1763621577,1892516361,224969,72084,53304,39125,42829,44511,45200,44093,27991,1036,51820,63331,79361,84293,17212,128725,167953,1436,15170,35453,61757,74052,108808
2757,237,20234,33561,4081,50,0,25830,65272,139704,303959,399284,286966,242805,233848,246102,257291,260124,292465,327292,340459,364426,309460,227827,199225,178497,117925,7.9,198.8,3,1996,6972290991,322392,5373506564,1598784427,1062917115,1043473886,1020685667,1059839360,1186590536,988977232,609807195,21442431,1211374131,1600961957,2075987061,1747676474,314848937,3035115780,3874679222,13555246,220585710,917437823,2008374134,1863767532,1886074556,243270,79122,48222,50306,45342,47120,52280,47429,31693,3055,52192,72482,92066,84148,18449,147828,172525,2246,19179,41620,68519,79805,108980
2758,237,20241,33335,3562,8,0,24247,63214,140357,284686,375725,282063,238639,235392,249832,260323,258018,284492,313367,331079,366057,327607,240037,204088,182270,117839,3.433333333,123.5,6,2249,6364354557,293823,4910335559,1454018998,1092240564,977195674,824776641,1038034332,978088348,877538354,576480644,38402251,964421971,1461056217,1884273695,1672247983,343952440,2889012158,3446935520,7675396,191166591,785604215,1601046870,1899105681,1851348926,223765,70058,45340,45724,40521,45598,46582,42471,27587,3354,45708,65058,84942,77536,17225,136781,156406,1176,13565,36741,58690,72638,110375
2759,237,20242,38812,3887,0,0,26694,71928,164540,339943,421440,308809,266740,264375,275116,285253,279348,318130,349299,357718,390020,343451,258191,227532,208011,130378,19.8,274.2,5,2502,6300189534,305932,4871927685,1428261849,1078823119,998519344,792918729,961560842,1040105651,923627000,504634849,32413685,1243240732,1313994174,1668001192,1714469212,328070539,2672536546,3605867728,10766411,197754751,784723476,1656035138,1726748232,1902376265,234433,71499,50327,47294,40539,45631,50642,42409,29090,3514,53682,62697,80483,86288,19268,139716,165854,1768,14011,40239,57712,76898,114943
2760,237,20243,39215,4247,8,0,27984,77628,168004,346216,449037,334513,293705,292221,305764,316840,308457,346472,374973,393107,426008,376414,276122,240651,209083,130422,27.13333333,774,4,2755,6472169733,305384,5027242511,1444927222,1192900771,980584249,804553027,984357471,1064846993,915225873,529701349,28626706,1250342856,1495169158,1628399848,1833688326,235942839,2746131677,3708266700,17430419,187661379,830894020,1767023755,1793487253,1857901552,233553,71831,52987,46205,40212,44958,49191,42973,28858,3011,55187,65217,78341,85833,17795,139194,165783,1607,15160,40582,59131,73789,114707
2761,237,20244,41507,5589,38,0,29456,76504,163238,347070,462043,334198,291015,289058,298514,317036,313485,351918,383359,397823,430225,368932,272149,241554,209386,136811,9.066666667,139.7,3,3008,6308051312,291888,4978629652,1329421660,1083342853,1024717519,904572281,911060543,1054936456,848119929,481301731,24058204,1194528506,1487073817,1723845847,1669233728,209311210,2773275745,3506756952,13995890,175754402,931375544,1815790039,1494997698,1848119124,224977,66911,49923,47878,38390,41813,46973,41189,25722,2829,51962,65969,79972,75943,15213,137117,154238,2044,12311,40810,58186,68847,109157
2762,238,20191,98656,6779,2445,1848,40133,182956,364555,901963,1380374,892322,698256,639624,688367,726318,704788,758166,841288,895123,1108439,960629,670124,621830,578716,352867,2.4,50.6,5,231,1.18427E+11,1073687,1.14067E+11,4359246214,18786061614,21416201172,20411735348,27100139964,26353308678,2740258331,1618987883,1535687649,17538662389,32724895483,50036697217,15202316527,1388433725,66507505064,23567505873,47715882,1816054759,7145968630,40550388108,28268845874,12246037681,995936,77751,191605,181292,201122,219536,202381,55631,22120,7321,177495,390506,320500,144946,32919,530277,234066,5767,96787,162457,209356,192390,97574
2763,238,20192,109238,7667,2612,2324,44244,211237,434127,1087457,1523295,961566,773426,681890,714637,763032,729793,810265,950296,977835,1177760,1018943,727319,676923,636141,385543,18,159.1,4,483,1.23954E+11,1098854,1.21174E+11,2780249094,22329757969,27412397821,21784978410,21227938975,28419037043,2229667005,550582089,475405234,24586119239,32134113854,48764646569,16258604432,1735469984,66182977940,23782793026,48251720,1759175607,7758502053,38138568345,28196177926,14065095315,1019376,79478,207716,212204,196272,198219,204965,55597,23881,6747,211912,377625,316294,151819,34457,569608,220868,4308,94419,174919,224682,189412,102743
2764,238,20193,104599,7770,2514,2162,44345,199247,407724,1004190,1447598,927335,722694,658682,715198,743666,720582,793366,892458,944266,1162054,999311,688144,649036,603316,363414,25.23333333,524.7,4,735,1.20661E+11,1082378,1.18108E+11,2553421627,32503233957,27966859113,24318164565,14247017718,19072336593,1819519978,733901649,389285136,22052694612,35651547006,48387103860,12573385330,1607017629,69088041072,21263906634,29072634,1808371912,7838510541,42870559906,25639448909,12165983803,1010710,71668,244856,211846,206664,166607,180737,49435,22233,6265,213413,386696,301482,141733,32789,564643,215225,2175,98338,172422,218583,185887,102457
2765,238,20194,111037,8898,2807,2428,44245,200877,394660,1009966,1519393,969501,779584,697760,737554,792342,767141,844184,978367,1025959,1212422,1014420,707319,675627,633029,385791,8.466666667,156.9,3,987,1.28464E+11,1121372,1.25329E+11,3135365224,27606083232,30497800229,17462964879,24247490258,25514358132,2632355088,503010136,435268024,18882036146,40007236940,52680124400,14946299508,1513096936,71413548789,23395048015,30626180,1846839997,5940306900,44659064336,29766093398,12565665989,1056274,65098,225639,237351,178344,201055,213885,47758,17340,6630,208937,404354,339957,134369,27125,597693,200902,2391,87900,181099,226690,195537,104982
2766,238,20231,74562,7415,4800,4126,43512,174227,336059,825076,1260999,782166,613086,562781,608894,636580,625821,681064,763965,832468,1045240,834028,548198,515300,453036,266027,3.533333333,59.4,6,1239,1.5394E+11,2037318,1.48208E+11,5731883906,25367124472,40799477677,27467972351,29593402453,24979850209,3828954258,1902929648,529019691,27623990142,48256518233,55592838513,19842196174,2095148315,85785200254,31013373549,61782061,2963667998,12168518456,25408806152,52027793910,24168005225,1752439,284879,341478,340787,354559,354898,360717,156657,128222,12434,333835,739746,561381,349046,40876,1039880,574125,10163,132365,383703,424070,402655,261045
2767,238,20232,83391,8571,5409,4116,45803,192741,383385,943928,1314001,831321,677480,615956,644586,688561,663734,748941,869079,888990,1070325,862507,588853,552680,490462,286017,18.9,448.1,4,1491,1.55107E+11,2091474,1.49356E+11,5750689656,24062138815,34807057602,34283248770,24492855722,31710910979,3639376999,2111312657,296422220,35272626634,47925693592,54450548619,15401347700,1760262779,85552130352,36990177935,72088359,2994852146,10624048393,27206508919,54636287191,27008523291,1777549,313925,340664,352598,366365,364241,353681,174486,139439,11127,365112,752065,558702,362165,42303,1058200,625438,16048,141271,392862,438431,417179,277850
2768,238,20233,79385,8537,5456,4479,45604,188793,380956,894075,1277558,809986,648502,599324,644715,662477,641358,726542,827953,881353,1076774,840414,568762,536183,468698,272605,25.86666667,892.5,4,1744,1.52473E+11,2081438,1.46417E+11,6055837695,32260166431,26360455118,28996449135,33146554723,25653307946,4198106357,1857731338,270932103,31160409954,54431779571,50839138878,13995063837,1775446705,81318395693,32266042828,53503618,3511371478,8286319152,23528222064,52000602789,26191597124,1739560,341878,359557,332135,359712,350865,337291,190147,151731,9944,366062,759176,555972,353150,37134,1031651,634293,12258,145589,390477,430895,404566,282129
2769,238,20234,83011,10208,6046,4565,46743,184620,360160,877779,1292064,823594,680725,627686,656196,696805,677663,760067,875796,906249,1072067,830324,566325,541095,471472,280640,7.9,198.8,3,1997,1.5649E+11,2051846,1.49584E+11,6905223618,21498241951,36131916995,27940567643,31593707763,32419981568,4667859129,2237364489,309362615,32564554386,53123557034,55046785533,13158301848,2287078122,80076211182,39137314910,66837599,3626290605,9483389840,27728273784,51139524570,27169209697,1751705,300141,315384,351330,364658,359093,361240,163520,136621,10834,353660,778225,548566,319262,41299,1032534,598953,12612,137973,378558,422304,402339,277709
2770,238,20241,79573,8716,5415,4774,43387,175234,339307,796851,1220841,784624,623648,578712,629017,667133,636445,713579,789672,858015,1054806,834946,558853,523204,458317,262830,3.433333333,123.5,6,2250,1.40434E+11,1967013,1.34167E+11,6266750473,22476884468,27634380831,31201744327,24813347301,28040526200,4170311614,2096438859,393397581,25333022984,43234144512,56687875766,13280759691,1504433066,80927957241,32008095007,39192221,1578960146,11094531010,28887912696,45482510226,25852945945,1685054,281959,319479,346993,350516,344802,323264,155089,126870,9869,333407,737010,530333,319754,36640,996405,575279,6863,111155,352972,411044,394530,295134
2771,238,20242,88606,10292,6612,5892,44616,188257,382320,913372,1294125,830714,695557,642462,669768,718321,683909,776573,899662,911670,1078244,855296,592981,560859,494670,284021,19.8,274.2,5,2503,1.43452E+11,2102120,1.36832E+11,6619235365,28214240173,32385331344,18854339110,26434724291,30943819892,4571374846,2047860519,307673783,28005932439,50760308390,50786994828,12148315147,1442465588,81262280031,31613532083,100041390,1959976971,11445195410,27500034980,46985640710,24884922662,1773082,329038,360191,361323,333449,348851,369268,182298,146740,11033,348886,779781,549385,374373,38662,1074646,642367,15946,120993,383449,457822,430436,308379
2772,238,20243,82762,9547,6965,5972,46419,183671,377897,879699,1276125,821887,660011,620253,668033,693828,667154,766747,849661,913430,1102076,852197,580326,540872,472994,272680,27.13333333,774,4,2756,1.5048E+11,2094904,1.44264E+11,6215982651,34683558530,27164139899,28896722219,26069218150,27450797694,4231280798,1984701853,314395037,28219666792,49179441276,58998829179,12517945277,1250141582,78835461610,39218984226,79028216,1979005677,11757974185,29344712212,49176844530,25716881017,1756616,338288,372808,348106,349768,329323,356611,189005,149283,11606,362277,775687,539107,369395,36832,1049966,656264,11802,132866,385158,452472,406435,317496
2773,238,20244,87952,11089,6903,7004,46737,185248,368415,880301,1292902,844420,689693,642351,685865,734694,712153,804810,893095,952097,1102288,852803,588543,550730,486688,278455,9.066666667,139.7,3,3009,1.55067E+11,2143692,1.47816E+11,7251222839,40963513483,28501905462,23080088094,31186770526,24083907450,5044907458,2206315381,359149423,30877788314,47723465909,61640248767,12560808492,1905946949,79166497948,38060815930,83836541,2209548852,11945961513,25213949432,50815550801,26958466727,1810261,333431,380107,369110,338349,350874,371821,183943,149488,12257,367887,787815,576063,361345,38325,1086259,639200,13687,129187,402314,444539,416570,319152
2774,239,20191,95244,29118,11643,5357,59812,111806,227606,519905,621860,448639,372928,352989,388923,396280,396911,443785,500217,510510,581122,542803,409742,383554,379535,250837,2.4,50.6,5,232,1.55636E+11,5675211,1.16714E+11,38921660071,21071044279,22188448630,20977142676,22949679884,29527991279,25432290316,13489369755,5246579880,10146218177,34133440429,37009351412,48968482070,20131894851,71039493280,76422204401,775352785,25652529859,31156625747,27486036603,30862521965,31528630694,4072167,1603044,761705,754097,795652,844802,915911,950946,652098,234658,498785,1128861,1201621,1858183,753103,2788605,2760956,61077,1479533,1271582,986857,949109,801424
2775,239,20192,102452,31759,12564,5867,64033,133117,274754,685664,698792,478325,389294,360646,387485,401706,390139,483202,605019,548948,606953,565335,433845,405110,405241,260828,18,159.1,4,484,1.64108E+11,6334756,1.24977E+11,39130887153,23755752549,25637787682,22700461622,23568714506,29314307479,25161982240,13968904913,5824713669,11683953485,38292970962,34795077874,52063486404,21447708597,76496192791,78594362285,831532191,27020544459,31753929068,32772798629,30718164353,31993586344,4596240,1738516,906436,893900,898752,882685,1014467,1019061,719455,276405,623689,1236363,1280048,2068025,850226,3095048,3109526,76162,1639912,1433327,1122022,1041935,891226
2776,239,20193,99891,31513,12127,5877,63822,127725,260056,617900,677221,474591,397499,373174,406489,407298,405516,476891,565113,540630,614331,566608,422763,398529,390827,250309,25.23333333,524.7,4,736,1.66897E+11,6566978,1.28097E+11,38800861128,26445342836,25514033924,23804120092,24972517677,27360590843,24672363611,14128497517,6112890407,13492096498,36769705460,35555968313,52870167605,22096638217,74968602565,83100921681,1544380673,29517380251,30845464976,32078562312,31746418354,32332897534,4818807,1748171,1044639,942190,942348,890868,998762,1008066,740105,296071,639069,1288722,1303282,2147794,892040,3228748,3207269,111206,1775772,1420977,1152802,1071179,904056
2777,239,20194,102802,34425,12712,5928,67596,122614,253397,640120,714296,501706,403373,374148,404057,413533,409436,496629,603145,563861,628943,560529,421133,401842,392631,259484,8.466666667,156.9,3,988,1.80521E+11,6798496,1.36179E+11,44341402333,25578902363,29559925209,24527792495,25286350981,31226224217,28665936763,15675465570,7026367473,12311504394,41487767409,36777242133,57171638816,25746077373,84070058110,85818266018,1232783489,33121379427,33173377549,32586112966,35623683854,34150986795,4965431,1833065,977326,1045903,916267,951489,1074446,1088115,744950,303929,647749,1333087,1396306,2191173,926252,3380926,3273718,110575,1820372,1483723,1201704,1106509,931774
2778,239,20231,61986,20186,8071,4887,50206,98242,200934,460383,528892,368773,319397,303800,332319,334441,335351,388926,451517,438308,517123,447103,327168,291798,270739,163819,3.533333333,59.4,6,1240,2.26587E+11,7995066,1.73023E+11,53563411995,31008528072,34018242139,31507297931,33131597756,43357827782,35391665346,18171746649,7415545511,16123317560,50608843606,44627985673,75224450170,32586763155,1.12368E+11,1.00381E+11,839627833,30881562748,47705359103,38681322531,44760764844,49880374892,5985334,2009732,1133862,1155532,1160985,1166121,1368834,1203150,806582,235586,770524,1751846,1748478,2586791,901841,3893982,3879043,82524,1419693,1797583,1358797,1445191,1669257
2779,239,20232,69900,23122,8873,5930,52682,109940,229474,564330,582148,388126,335670,315596,341488,343794,340581,438503,536908,467762,523587,459679,343520,306511,291916,171069,18.9,448.1,4,1492,2.30394E+11,8599421,1.73741E+11,56653477773,31733625900,35739036572,32945709805,32992301643,40330242949,37094317663,19559160110,7030845288,20319801023,50862623002,45771824468,75415760346,30993540515,1.12495E+11,1.04686E+11,1070213013,31027743282,48071884649,40719747250,46389949236,49901814762,6356833,2242588,1269177,1218943,1245715,1220325,1402673,1329919,912669,250914,959740,1860070,1802052,2776946,949699,4140432,4246994,97973,1509226,1916906,1528912,1549088,1785290
2780,239,20233,66328,22645,8856,5843,54973,109131,223597,509953,569949,389719,345781,329297,350349,348015,351896,422921,498902,465039,527079,465474,341663,301943,283410,166456,25.86666667,892.5,4,1745,2.30431E+11,8632526,1.73151E+11,57279963146,33144563444,34878330301,34474532480,31875362411,38778525189,38598618459,18681344687,7189955724,20833840017,51133828526,44221188163,76086043975,30966420566,1.10505E+11,1.06704E+11,1098908649,33067946032,47365299670,38510720345,47857999505,49308318612,6296747,2335779,1298301,1185605,1261093,1206386,1345362,1431824,903955,263917,978864,1879320,1770447,2784139,955839,4145527,4286883,112469,1619451,1881062,1511470,1551949,1755988
2781,239,20234,69296,24972,9917,5700,52757,103422,215432,509214,574485,391397,343248,321784,341406,341658,346903,437764,508426,463861,519198,445292,330727,294542,284137,170380,7.9,198.8,3,1998,2.42082E+11,8558631,1.79095E+11,62987360378,30423240025,33354185497,34695043020,34710823149,45911794698,41124417063,21862943315,8004120457,20351822259,52439246947,48702911994,78447285863,34137059247,1.17304E+11,1.10201E+11,1279191355,35269571265,48191470731,40356065967,49668915115,52739568996,6249312,2309319,1156723,1229964,1242853,1200715,1419057,1356501,952818,247936,903873,1859537,1870182,2736435,940668,4122456,4219392,114157,1614316,1847958,1491620,1542225,1731577
2782,239,20241,65624,23792,8894,5877,48495,95152,196167,438282,504704,362505,316203,304153,328865,334695,339621,393899,437983,437844,509256,454766,331925,296270,280702,164365,3.433333333,123.5,6,2251,2.35849E+11,8275132,1.78043E+11,57806407941,30799683641,36206077260,34444808962,34095771616,42496560498,38171187180,19635220761,7779125636,18470893572,52189594091,49230514139,76717117601,31462064879,1.12081E+11,1.10193E+11,821993602,29524858212,50243549552,39482039519,48442107209,53758621764,6096126,2179006,1131123,1201699,1206039,1214315,1342950,1312412,866594,239075,858085,1817366,1826103,2652980,881523,3991125,4087096,69203,1354805,1909511,1390096,1522130,1832453
2783,239,20242,72239,27419,10033,6778,50291,104740,227605,561529,576243,393021,345315,328344,348729,352596,351784,454451,534885,469111,525119,464682,352981,313199,301052,173525,19.8,274.2,5,2504,2.33318E+11,8573816,1.76725E+11,56592398873,31665356443,37744302572,31150296637,31792376424,44373035143,37024328943,19568069930,7681285915,20517921830,52774989487,44861018556,76568404936,30914145368,1.11634E+11,1.08204E+11,905616192,29117799583,49554713706,38048944960,48262800316,53947827672,6335303,2238513,1229922,1263450,1194652,1210127,1437152,1340494,898019,243314,956462,1916551,1775453,2749149,932887,4145314,4208463,80604,1411447,1978496,1438241,1546699,1898273
2784,239,20243,68190,24178,8905,6735,49189,101964,226199,527288,584126,403718,358659,343708,369254,363476,375886,450011,502645,478491,548479,478437,361072,313733,295155,170636,27.13333333,774,4,2757,2.26953E+11,8263731,1.71671E+11,55282229268,33939304518,32213814225,31388611134,32388214201,41740713950,36412625014,18869604254,7375889399,22015814517,49357383798,43175692780,74919150451,30108956351,1.09164E+11,1.04888E+11,870427077,29491827304,47645605614,38625125075,46655950469,50764056764,6085187,2178544,1293912,1120026,1160242,1140286,1370721,1311367,867177,238740,938575,1845312,1692026,2663804,885274,4002771,4051359,81622,1395008,1870466,1391492,1490839,1824681
2785,239,20244,66243,22519,8262,7157,52526,102295,222482,523134,598600,402587,357122,343865,361711,361820,374387,458193,522954,481465,540967,456835,347381,308180,293179,168433,9.066666667,139.7,3,3010,2.41316E+11,8331756,1.81442E+11,59873175726,34720560880,39709614253,31374229162,33119671086,42518277514,40164648282,19708527444,7443369694,20678565511,53838374772,47658171258,78315475077,33381572309,1.17699E+11,1.07909E+11,979946332,30925236988,50678422876,39295672541,48086384763,55642537113,6158390,2173366,1217309,1278751,1144072,1149320,1368938,1328750,844616,230384,899116,1877760,1826184,2619812,878500,4048635,4049466,82294,1374239,1841853,1431045,1507031,1861709
2786,240,20191,98,0,0,0,312,912,3452,5640,10006,17210,14934,9726,10312,12936,18688,17466,15768,14456,11810,9082,6788,7418,4672,2782,2.4,50.6,5,233,18647049208,977082,13946645153,4700404055,2464131335,2850643472,2740886387,2907613497,2983370462,3292865932,1407538123,460977059,1563671481,4367328765,4445957364,6143745877,1665368662,9421096302,7544111287,146283686,2173794089,2525815299,4027830818,4649231004,3442252700,731308,245774,142599,138005,143194,153302,154208,154818,90956,39753,112017,220951,200690,300466,103205,528801,420084,24560,272825,154088,186670,190277,120459
2787,240,20192,100,0,0,0,458,1468,5120,6860,13630,20298,17598,12406,13608,16076,21278,20758,19858,18930,17002,13646,11286,10080,6436,3512,18,159.1,4,485,20962967663,1259774,15915916194,5047051469,3283281342,3124441420,3074118729,2960369555,3473705148,3459428853,1587622616,545420058,1707414680,5099128483,4549885261,7097209411,1963909770,10808090132,8463437994,226689094,2821002767,2903621150,4805512727,4885343517,3629358875,958752,301022,191912,190698,192383,190872,192887,187334,113688,65854,157093,280833,232240,383325,140429,695685,527920,44209,389952,185614,221588,241468,140767
2788,240,20193,76,0,0,0,464,1498,5008,6746,12210,16162,15276,10710,11248,12544,16418,15144,15786,15684,14504,12066,9784,9318,6448,3516,25.23333333,524.7,4,737,20748561258,1122248,15970431409,4778129849,3400425721,3385363909,3152520541,2827562466,3204558772,3229998995,1548130854,578665681,1688877374,5142524758,4516863714,6850134137,1971495594,10490175209,8514402852,201165248,2458062413,2857739134,4875832769,5014110772,3597667734,857486,264762,190478,176595,168826,156981,164606,161235,103527,52014,135370,252906,212408,344458,125092,610837,474223,25627,306208,183062,216774,215608,137779
2789,240,20194,120,0,0,0,640,1300,3966,6590,12994,18498,16666,11352,13150,15808,20646,20236,18528,17214,15320,11762,9562,9418,5848,3308,8.466666667,156.9,3,989,21986647994,1223962,17025628521,4961019473,3333319112,3743104533,3046807634,3065770040,3836627202,3449780882,1511238591,605659767,2247715566,5093807115,4661551648,7247630406,2130283492,10847736030,9168607791,211286682,2961763188,2847717297,5049106554,5229230274,3717239822,934595,289367,186994,205020,176451,182125,184005,181959,107408,51572,159370,282102,236537,364489,129892,650193,533260,38271,368931,185289,223347,228550,139060
2790,240,20231,100,0,0,0,310,710,2596,6992,10316,12644,12660,9186,10738,12840,15168,15616,15008,13526,12170,9262,7890,6366,3910,2420,3.533333333,59.4,6,1241,34043754008,1415824,27413386822,6630367186,5126379971,5005848193,5286789174,5885956630,6108412854,4546232068,2084135118,738154592,5334013064,8753383465,7410503873,9249513350,2558185664,18007933298,13019883581,144642367,2717633595,4540013686,6838224121,9410882441,7376706556,1106931,308893,223325,216516,217854,215983,233253,192053,116840,39066,199799,357277,301576,402726,115380,756851,615807,18424,242592,251287,271422,318761,270204
2791,240,20232,118,0,0,0,248,998,4000,9236,12514,15746,16406,12838,13792,15824,18606,18950,18580,16834,16676,13410,10918,8632,5036,2912,18.9,448.1,4,1493,34464104390,1661433,27690216903,6773887487,5936068564,4922482477,5672985685,5046399431,6112280746,4409259462,2364628025,643132935,5954674611,8352968016,7075326733,9774713094,2663289001,18317510678,12903481326,217841480,3083725035,4652999813,6249193912,9460590446,7556641317,1305651,355782,273793,258725,259124,249318,264691,216694,139088,47013,262994,405897,335066,472271,138192,875962,731609,34232,327312,287789,291895,364023,302304
2792,240,20233,86,0,0,0,162,1200,4030,9502,11850,14716,14514,10592,11814,12536,14476,14228,14898,15090,15424,12586,9684,7638,4368,2630,25.86666667,892.5,4,1746,34352283476,1471389,27131553481,7220729995,5615775409,4891918255,6028386852,4834313075,5761159890,4874679950,2346050045,657180255,5968360016,8732978025,6832414714,9419906382,2741444084,17632585095,12770027968,159813244,2834891675,4918418861,6395842587,8565054554,7528592144,1126354,345035,245310,218312,222690,213983,226059,217401,127634,40273,233028,368376,294119,416923,118670,777339,640858,22349,243724,263227,276530,321251,291122
2793,240,20234,96,0,0,0,160,750,3464,8718,10646,14672,12860,10596,12666,13414,16424,16640,16284,15360,14228,10514,9040,7078,4170,2606,7.9,198.8,3,1999,35349857609,1519880,28122959400,7226898209,5337447628,5852166118,5054457333,5439754984,6439133337,4736097539,2490800670,573713897,5308668196,9249837111,8358818702,9365205979,2493613724,19147854416,12620971090,192071834,3337003987,5005865707,6601418973,8886345757,7746119255,1187893,331987,232680,237886,237407,230545,249375,203455,128532,35045,233976,401169,331059,411241,107390,798176,663161,28234,277387,262310,272788,343777,276834
2794,240,20241,142,0,0,0,258,898,3442,8054,10358,13024,13100,8952,10464,12580,14744,14472,13856,12686,13352,9646,7312,6508,3668,2350,3.433333333,123.5,6,2252,34524089209,1327714,27956154262,6567934947,4907729347,5890915875,5609606808,5557596850,5990305382,4543111304,2024823643,633343971,6057783592,8567607071,8081726739,8870628590,2312999246,18258518037,12635404415,104093832,2519847811,4690014546,6518521965,8398289597,8663154714,1033491,294223,196966,210162,211501,211130,203732,190045,104178,29166,208424,350015,291175,360447,88487,694096,583073,12338,198105,240795,239218,295375,291328
2795,240,20242,186,0,0,0,306,1406,4958,9970,12358,16922,15352,12186,14454,15910,18258,17214,16974,16506,17134,14798,11044,9368,5230,3106,19.8,274.2,5,2505,35426654036,1554167,28577722442,6848931594,5824963116,6081275433,4898423998,5064676626,6708383269,4667350371,2181581223,704325438,5874002213,9076932674,8149204127,9147728948,2474460636,18448860416,13477919012,183367373,2777949313,4706483845,6146853843,9659512013,8452613037,1223536,330631,251003,257087,225880,238725,250841,205967,124664,43269,251523,401105,313410,433463,111397,794923,704396,26675,288380,265821,258832,353396,306232
